cohort,candidate,test,level,replicate,spearman_recovery
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,3,0.8467990756034851
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,3,0.9666046500205994
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,3,0.8553519248962402
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,3,0.6540725231170654
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,3,0.9265806674957275
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,4,0.6671358346939087
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,4,0.914903461933136
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,4,0.4669666290283203
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,4,0.5443914532661438
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,4,0.8203776478767395
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,5,0.7714582681655884
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,5,0.9173684120178223
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,5,0.9488333463668823
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,5,0.5130032896995544
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,5,0.9325478076934814
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,6,0.8328445553779602
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,6,0.9442395567893982
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,6,0.7975345253944397
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,6,0.6108994483947754
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,6,0.865902304649353
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,7,0.30200377106666565
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,7,0.8249176144599915
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,7,0.823220431804657
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,7,0.5310779809951782
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,7,0.7209451794624329
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,8,0.7672992944717407
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,8,0.977388858795166
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,8,0.9383621215820312
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,8,0.4710950553417206
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,8,0.816650927066803
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,9,0.8351309895515442
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,9,0.8949935436248779
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,9,0.9371286034584045
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,9,0.5850318670272827
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,9,0.906651496887207
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,10,0.8137518763542175
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,10,0.9047839045524597
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,10,0.8809764385223389
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,10,0.5301461815834045
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,10,0.8348473310470581
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,11,0.8154712319374084
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,11,0.9680721759796143
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,11,0.9815968871116638
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,11,0.5967533588409424
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,11,0.8904560208320618
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,12,0.8226593732833862
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,12,0.9332672953605652
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,12,0.774088442325592
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,12,0.3803521990776062
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,12,0.710902214050293
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,13,0.7209994792938232
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,13,0.7021722793579102
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,13,0.9230377078056335
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,13,0.5603159666061401
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,13,0.6418829560279846
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,14,0.8081210255622864
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,14,0.887331485748291
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,14,0.9216554164886475
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,14,0.5790156722068787
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,14,0.8785747289657593
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,15,0.599610447883606
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,15,0.8501313328742981
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,15,0.8762398958206177
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,15,0.4081577956676483
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,15,0.8141357898712158
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,16,0.8325462937355042
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,16,0.6704439520835876
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,16,0.3765101730823517
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,16,0.6380363702774048
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,16,0.7712386250495911
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,17,0.2341473251581192
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,17,0.8969858884811401
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,17,0.8698689937591553
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,17,0.44657471776008606
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,17,0.9093502759933472
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,18,0.7888363003730774
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,18,0.9236531257629395
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,18,0.922015368938446
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,18,0.5337953567504883
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,18,0.8675547242164612
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,19,0.6188235282897949
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,19,0.8732090592384338
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,19,0.9181658625602722
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,19,0.5381319522857666
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,19,0.8910713791847229
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,patient_bootstrap,100% patients with replacement,20,0.7150893807411194
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,patient_bootstrap,100% patients with replacement,20,0.6174342036247253
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,patient_bootstrap,100% patients with replacement,20,0.8220884203910828
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,patient_bootstrap,100% patients with replacement,20,0.5482949614524841
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,patient_bootstrap,100% patients with replacement,20,0.7437872886657715
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,25% per patient,1,0.8199685215950012
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,25% per patient,1,0.9082915186882019
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,25% per patient,1,0.6939589977264404
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,25% per patient,1,0.4830259382724762
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,25% per patient,1,0.8259224891662598
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,25% per patient,2,0.7494431138038635
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,25% per patient,2,0.8221155405044556
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,25% per patient,2,0.9021096229553223
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,25% per patient,2,0.5158184170722961
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,25% per patient,2,0.7929114103317261
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,25% per patient,3,0.859234094619751
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,25% per patient,3,0.9178774952888489
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,25% per patient,3,0.8553915619850159
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,25% per patient,3,0.5153650045394897
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,25% per patient,3,0.8692176938056946
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,25% per patient,4,0.7182483077049255
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,25% per patient,4,0.885089635848999
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,25% per patient,4,0.8846592307090759
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,25% per patient,4,0.3383895456790924
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,25% per patient,4,0.8166518807411194
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,25% per patient,5,0.6730034947395325
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,25% per patient,5,0.8431020975112915
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,25% per patient,5,0.8003019690513611
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,25% per patient,5,0.5295609831809998
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,25% per patient,5,0.8717448115348816
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,50% per patient,1,0.8526098132133484
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,50% per patient,1,0.9640655517578125
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,50% per patient,1,0.844849169254303
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,50% per patient,1,0.5942386388778687
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,50% per patient,1,0.9069308638572693
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,50% per patient,2,0.7953939437866211
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,50% per patient,2,0.9426360130310059
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,50% per patient,2,0.9564236998558044
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,50% per patient,2,0.3961699306964874
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,50% per patient,2,0.8878769874572754
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,50% per patient,3,0.7328372001647949
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,50% per patient,3,0.8585613965988159
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,50% per patient,3,0.8579093217849731
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,50% per patient,3,0.5420879125595093
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,50% per patient,3,0.9207112789154053
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,50% per patient,4,0.860997200012207
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,50% per patient,4,0.962684690952301
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,50% per patient,4,0.9761375188827515
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,50% per patient,4,0.5075395107269287
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,50% per patient,4,0.7883999347686768
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,50% per patient,5,0.7579268217086792
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,50% per patient,5,0.9518967270851135
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,50% per patient,5,0.9649065732955933
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,50% per patient,5,0.5788405537605286
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,50% per patient,5,0.8541982173919678
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,75% per patient,1,0.719490647315979
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,75% per patient,1,0.9318843483924866
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,75% per patient,1,0.8897201418876648
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,75% per patient,1,0.48797810077667236
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,75% per patient,1,0.9267399311065674
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,75% per patient,2,0.8832492828369141
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,75% per patient,2,0.9686925411224365
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,75% per patient,2,0.7749444246292114
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,75% per patient,2,0.6057823896408081
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,75% per patient,2,0.8893044590950012
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,75% per patient,3,0.8609817028045654
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,75% per patient,3,0.97845458984375
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,75% per patient,3,0.9050626158714294
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,75% per patient,3,0.5585206151008606
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,75% per patient,3,0.9399999976158142
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,75% per patient,4,0.872222900390625
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,75% per patient,4,0.9555628299713135
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,75% per patient,4,0.8356010913848877
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,75% per patient,4,0.6082409024238586
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,75% per patient,4,0.91318678855896
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,cell_subsample,75% per patient,5,0.8520336151123047
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,cell_subsample,75% per patient,5,0.9680018424987793
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,cell_subsample,75% per patient,5,0.8246332406997681
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,cell_subsample,75% per patient,5,0.6318630576133728
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,cell_subsample,75% per patient,5,0.9055981040000916
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,adjacent_rank,rank=4,1,0.8906283378601074
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,adjacent_rank,rank=4,1,0.9295570850372314
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,adjacent_rank,rank=4,1,0.9878969788551331
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,adjacent_rank,rank=4,1,0.0
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,adjacent_rank,rank=4,1,0.9043245911598206
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C01,adjacent_rank,rank=6,1,0.8085405230522156
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C02,adjacent_rank,rank=6,1,0.9551309943199158
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C03,adjacent_rank,rank=6,1,0.9130747318267822
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C04,adjacent_rank,rank=6,1,0.5395150184631348
KARAAYVAZ_GSE118389,KARAAYVAZ_GSE118389_C05,adjacent_rank,rank=6,1,0.8314990997314453
