"group","rank","gene_id","score"
"KTN615__mid_candidate",17,"ENSG00000262655",5.68720169931682
"KTN615__mid_candidate",18,"ENSG00000123500",5.66056548500626
"KTN615__mid_candidate",19,"ENSG00000118523",5.65758511133905
"KTN615__mid_candidate",20,"ENSG00000148848",5.64403707795789
"KTN615__mid_candidate",21,"ENSG00000290075",5.62558273662365
"KTN615__mid_candidate",22,"ENSG00000130635",5.46696529165962
"KTN615__mid_candidate",23,"ENSG00000129038",5.45733706327645
"KTN615__mid_candidate",24,"ENSG00000109846",5.45128244596805
"KTN615__mid_candidate",25,"ENSG00000154553",5.43810404627179
"KTN615__mid_candidate",26,"ENSG00000108244",5.42044764273566
"KTN615__mid_candidate",27,"ENSG00000166033",5.40076822928968
"KTN615__mid_candidate",28,"ENSG00000115380",5.35953361603601
"KTN615__mid_candidate",29,"ENSG00000118971",5.35668163528679
"KTN615__mid_candidate",30,"ENSG00000211448",5.35188055456452
"KTN615__mid_candidate",31,"ENSG00000116962",5.3121477269582
"KTN615__mid_candidate",32,"ENSG00000170801",5.24930794280868
"KTN615__mid_candidate",33,"ENSG00000140937",5.21464247943861
"KTN615__mid_candidate",34,"ENSG00000184867",5.21343603052047
"KTN615__mid_candidate",35,"ENSG00000143387",5.20746694669478
"KTN615__mid_candidate",36,"ENSG00000186847",5.19481187516667
"KTN615__mid_candidate",37,"ENSG00000106278",5.18191803554334
"KTN615__mid_candidate",38,"ENSG00000186832",5.16919479636367
"KTN615__mid_candidate",39,"ENSG00000137285",5.16717823286267
"KTN615__mid_candidate",40,"ENSG00000163430",5.15228281897024
"KTN615__mid_candidate",41,"ENSG00000144810",5.14839075164413
"KTN615__mid_candidate",42,"ENSG00000137673",5.14189524352313
"KTN615__mid_candidate",43,"ENSG00000148516",5.0833185651987
"KTN615__mid_candidate",44,"ENSG00000169851",5.07518256951298
"KTN615__mid_candidate",45,"ENSG00000011028",5.06836822640976
"KTN615__mid_candidate",46,"ENSG00000136514",5.0659185292917
"KTN615__mid_candidate",47,"ENSG00000170442",5.06292426694256
"KTN615__mid_candidate",48,"ENSG00000150687",5.03796130548862
"KTN615__mid_candidate",49,"ENSG00000050165",5.02533299488096
"KTN615__mid_candidate",50,"ENSG00000172061",5.01027573401569
"KTN615__mid_candidate",51,"ENSG00000162576",4.9727078266617
"KTN615__mid_candidate",52,"ENSG00000142156",4.96684227292915
"KTN615__mid_candidate",53,"ENSG00000100234",4.96678562872028
"KTN615__mid_candidate",54,"ENSG00000111799",4.96088708652645
"KTN615__mid_candidate",55,"ENSG00000163453",4.96042500314313
"KTN615__mid_candidate",56,"ENSG00000196562",4.9560984635392
"KTN615__mid_candidate",57,"ENSG00000171209",4.95441284679099
"KTN615__mid_candidate",58,"ENSG00000103196",4.94124186631777
"KTN615__mid_candidate",59,"ENSG00000154122",4.92490699303082
"KTN615__mid_candidate",60,"ENSG00000128422",4.91593948503539
"KTN615__mid_candidate",61,"ENSG00000018236",4.89165940749235
"KTN615__mid_candidate",62,"ENSG00000167754",4.8541230686577
"KTN615__mid_candidate",63,"ENSG00000156103",4.7957257730521
"KTN615__mid_candidate",64,"ENSG00000109099",4.71556614148924
"KTN615__mid_candidate",65,"ENSG00000107562",4.69738199549021
"KTN615__mid_candidate",66,"ENSG00000105664",4.69317808163319
"KTN615__mid_candidate",67,"ENSG00000133816",4.6885868165093
"KTN615__mid_candidate",68,"ENSG00000146197",4.68349748285256
"KTN615__mid_candidate",69,"ENSG00000101441",4.67956265657456
"KTN615__mid_candidate",70,"ENSG00000108821",4.66778181504999
"KTN615__mid_candidate",71,"ENSG00000196154",4.65520666545106
"KTN615__mid_candidate",72,"ENSG00000183688",4.654522771466
"KTN615__mid_candidate",73,"ENSG00000159403",4.63632853062597
"KTN615__mid_candidate",74,"ENSG00000113140",4.62732598292508
"KTN615__mid_candidate",75,"ENSG00000129009",4.61341099781364
"KTN615__mid_candidate",76,"ENSG00000197702",4.60495316503608
"KTN615__mid_candidate",77,"ENSG00000171812",4.56835963356211
"KTN615__mid_candidate",78,"ENSG00000164692",4.55233329929939
"KTN615__mid_candidate",79,"ENSG00000069535",4.55212295556527
"KTN615__mid_candidate",80,"ENSG00000182326",4.51336670843588
"KTN615__mid_candidate",81,"ENSG00000134258",4.49981740562633
"KTN615__mid_candidate",82,"ENSG00000137745",4.48852544760254
"KTN615__mid_candidate",83,"ENSG00000106624",4.48223990955357
"KTN615__mid_candidate",84,"ENSG00000165507",4.47557125992075
"KTN615__mid_candidate",85,"ENSG00000169604",4.46717972189339
"KTN615__mid_candidate",86,"ENSG00000159674",4.4631823753742
"KTN615__mid_candidate",87,"ENSG00000243655",4.45515181382464
"KTN615__mid_candidate",88,"ENSG00000157613",4.4523435001405
"KTN615__mid_candidate",89,"ENSG00000088448",4.44010337919581
"KTN615__mid_candidate",90,"ENSG00000013588",4.4358707448743
"KTN615__mid_candidate",91,"ENSG00000041982",4.43243231402908
"KTN615__mid_candidate",92,"ENSG00000164171",4.41735101052229
"KTN615__mid_candidate",93,"ENSG00000272168",4.39487868461514
"KTN615__mid_candidate",94,"ENSG00000126603",4.39465465670461
"KTN615__mid_candidate",95,"ENSG00000077942",4.38370329310474
"KTN615__mid_candidate",96,"ENSG00000049449",4.37786010327422
"KTN615__mid_candidate",97,"ENSG00000122641",4.37685189397861
"KTN615__mid_candidate",98,"ENSG00000113721",4.37097965278739
"KTN615__mid_candidate",99,"ENSG00000196628",4.36098714096409
"KTN615__mid_candidate",100,"ENSG00000082074",4.35069070606913
"KTN615__pre_candidate",1,"ENSG00000162896",10.158644460114
"KTN615__pre_candidate",2,"ENSG00000126545",8.68987330427886
"KTN615__pre_candidate",3,"ENSG00000161055",8.65202939206111
"KTN615__pre_candidate",4,"ENSG00000151882",8.6295754399032
"KTN615__pre_candidate",5,"ENSG00000171209",8.45020789695203
"KTN615__pre_candidate",6,"ENSG00000157404",8.2867939141968
"KTN615__pre_candidate",7,"ENSG00000172201",7.74632479350774
"KTN615__pre_candidate",8,"ENSG00000132465",7.74266928041356
"KTN615__pre_candidate",9,"ENSG00000189058",7.3270781125808
"KTN615__pre_candidate",10,"ENSG00000154856",6.8796096807659
"KTN615__pre_candidate",11,"ENSG00000064651",6.82916867011443
"KTN615__pre_candidate",12,"ENSG00000150593",6.58662311741631
"KTN615__pre_candidate",13,"ENSG00000230937",6.28177689491617
"KTN615__pre_candidate",14,"ENSG00000148053",5.96987391562826
"KTN615__pre_candidate",15,"ENSG00000187608",-5.96045000191855
"KTN615__pre_candidate",16,"ENSG00000069702",5.84343193304381
"KTN615__pre_candidate",17,"ENSG00000104332",5.69901345881117
"KTN615__pre_candidate",18,"ENSG00000171346",5.59216467288646
"KTN615__pre_candidate",19,"ENSG00000147862",5.55114595903916
"KTN615__pre_candidate",20,"ENSG00000269893",5.54081528691533
"KTN615__pre_candidate",21,"ENSG00000145824",5.5341956599369
"KTN615__pre_candidate",22,"ENSG00000131620",5.52878676210274
"KTN615__pre_candidate",23,"ENSG00000081479",5.50022300029811
"KTN615__pre_candidate",24,"ENSG00000111907",5.46841303394147
"KTN615__pre_candidate",25,"ENSG00000115468",5.38469593857784
"KTN615__pre_candidate",26,"ENSG00000170561",5.36995124988761
"KTN615__pre_candidate",27,"ENSG00000116299",5.3035381657118
"KTN615__pre_candidate",28,"ENSG00000170549",5.28911476030313
"KTN615__pre_candidate",29,"ENSG00000143546",-5.25659112098664
"KTN615__pre_candidate",30,"ENSG00000153246",5.22520627429246
"KTN615__pre_candidate",31,"ENSG00000198947",5.18568816441653
"KTN615__pre_candidate",32,"ENSG00000060718",-5.16220632319245
"KTN615__pre_candidate",33,"ENSG00000104763",5.11664039030398
"KTN615__pre_candidate",34,"ENSG00000065618",5.08600140709707
"KTN615__pre_candidate",35,"ENSG00000188001",5.08444715305267
"KTN615__pre_candidate",36,"ENSG00000133392",5.0523551028069
"KTN615__pre_candidate",37,"ENSG00000185559",5.03555507715419
"KTN615__pre_candidate",38,"ENSG00000150938",4.99641744761974
"KTN615__pre_candidate",39,"ENSG00000124225",-4.99107889551262
"KTN615__pre_candidate",40,"ENSG00000126804",4.98612492852305
"KTN615__pre_candidate",41,"ENSG00000211895",4.97548772391953
"KTN615__pre_candidate",42,"ENSG00000091409",4.96788910119298
"KTN615__pre_candidate",43,"ENSG00000189334",-4.94883314889252
"KTN615__pre_candidate",44,"ENSG00000107798",4.8542562260005
"KTN615__pre_candidate",45,"ENSG00000122641",-4.84228490145171
"KTN615__pre_candidate",46,"ENSG00000173757",4.80173862724511
"KTN615__pre_candidate",47,"ENSG00000139289",4.70893050320364
"KTN615__pre_candidate",48,"ENSG00000164346",4.69138701157833
"KTN615__pre_candidate",49,"ENSG00000197747",-4.69036231270547
"KTN615__pre_candidate",50,"ENSG00000211899",4.6803425002569
"KTN615__pre_candidate",51,"ENSG00000092964",4.67145055016493
"KTN615__pre_candidate",52,"ENSG00000134644",4.67059209365061
"KTN615__pre_candidate",53,"ENSG00000145675",4.66811759691677
"KTN615__pre_candidate",54,"ENSG00000119681",4.63414228110713
"KTN615__pre_candidate",55,"ENSG00000165949",-4.62617417602591
"KTN615__pre_candidate",56,"ENSG00000250321",4.60249407301642
"KTN615__pre_candidate",57,"ENSG00000168077",4.59788839538071
"KTN615__pre_candidate",58,"ENSG00000233254",4.5933239699534
"KTN615__pre_candidate",59,"ENSG00000114315",4.58051303796003
"KTN615__pre_candidate",60,"ENSG00000074527",4.57879529830304
"KTN615__pre_candidate",61,"ENSG00000070193",4.57869321355327
"KTN615__pre_candidate",62,"ENSG00000165795",4.54738227345843
"KTN615__pre_candidate",63,"ENSG00000132849",4.53912359529145
"KTN615__pre_candidate",64,"ENSG00000152583",4.52258520953969
"KTN615__pre_candidate",65,"ENSG00000157601",-4.51406060192998
"KTN615__pre_candidate",66,"ENSG00000102760",4.49009071762641
"KTN615__pre_candidate",67,"ENSG00000182492",-4.48550996423748
"KTN615__pre_candidate",68,"ENSG00000050426",4.4822432098243
"KTN615__pre_candidate",69,"ENSG00000109475",4.47327919075465
"KTN615__pre_candidate",70,"ENSG00000134352",4.45410980595175
"KTN615__pre_candidate",71,"ENSG00000177410",4.44263301194747
"KTN615__pre_candidate",72,"ENSG00000145685",4.42042004679821
"KTN615__pre_candidate",73,"ENSG00000117115",4.38629806154419
"KTN615__pre_candidate",74,"ENSG00000214756",4.38247216147738
"KTN615__pre_candidate",75,"ENSG00000235354",4.34829615329243
"KTN615__pre_candidate",76,"ENSG00000197506",4.34653787834184
"KTN615__pre_candidate",77,"ENSG00000169218",4.32115955039029
"KTN615__pre_candidate",78,"ENSG00000187955",4.30646295639713
"KTN615__pre_candidate",79,"ENSG00000241282",4.29844346353688
"KTN615__pre_candidate",80,"ENSG00000213860",4.28880478791208
"KTN615__pre_candidate",81,"ENSG00000125730",4.27950950751992
"KTN615__pre_candidate",82,"ENSG00000180817",4.27757637016162
"KTN615__pre_candidate",83,"ENSG00000111716",4.25475041656944
"KTN615__pre_candidate",84,"ENSG00000197766",4.23466291513099
"KTN615__pre_candidate",85,"ENSG00000211677",4.22988588867801
"KTN615__pre_candidate",86,"ENSG00000091986",4.22273130177955
"KTN615__pre_candidate",87,"ENSG00000162407",4.21638174148324
"KTN615__pre_candidate",88,"ENSG00000177508",4.20974480618891
"KTN615__pre_candidate",89,"ENSG00000145741",4.19146764235774
"KTN615__pre_candidate",90,"ENSG00000145703",4.18435722637427
"KTN615__pre_candidate",91,"ENSG00000211679",4.17366401938456
"KTN615__pre_candidate",92,"ENSG00000122257",4.17252537798439
"KTN615__pre_candidate",93,"ENSG00000234287",4.17119575270199
"KTN615__pre_candidate",94,"ENSG00000143149",4.15993666311448
"KTN615__pre_candidate",95,"ENSG00000166825",4.1417815761111
"KTN615__pre_candidate",96,"ENSG00000113494",4.13571669460665
"KTN615__pre_candidate",97,"ENSG00000250722",4.12518080138023
"KTN615__pre_candidate",98,"ENSG00000118785",-4.1243247241366
"KTN615__pre_candidate",99,"ENSG00000196954",4.11786710520925
"KTN615__pre_candidate",100,"ENSG00000185432",4.09453598436706
