"clinical_id","candidate_timepoint","PC1","PC2","PC3","PC4"
"KTN132","mid_candidate",16.5020779565441,5.43249571908812,-1.16532154165435,6.9977020893532
"KTN302","mid_candidate",0.100034324098171,-7.77503386922538,6.12487895961767,-6.11009216301208
"KTN615","mid_candidate",-11.6609399059472,-7.77442933715916,4.01950264965678,7.04935334117885
"KTN132","pre_candidate",23.0538418665632,1.33277392476456,0.383501219897145,-2.69781199362295
"KTN302","pre_candidate",-18.6417835939786,12.7952944549753,3.33881878558824,-3.07303992811906
"KTN615","pre_candidate",-9.35323064727963,-4.01110089244339,-12.7013800731055,-2.16611134577797
